Name,Automatic placement performance (domain) report CSV
Type,Automatic placement (domain)
Frequency,One time
Date range,Last month
Dates,"May 1, 2015-May 31, 2015"
Account,Domain,Customer ID,Clicks,Impressions,Campaign,Special category
Corey Compressor,surfline.com,627-702-9611,0,6,Remarketing, --
Corey Compressor,diarioextra.com,627-702-9611,0,5,Remarketing, --
Corey Compressor,finderscheapers.com,627-702-9611,1,2,Remarketing, --
Corey Compressor,mthai.com,627-702-9611,0,5,Remarketing, --
Corey Compressor,exapro.fr,627-702-9611,1,21,Remarketing, --
Corey Compressor,topratedviral.com,627-702-9611,0,7,Remarketing, --
Corey Compressor,dateinasia.com,627-702-9611,0,10,Remarketing, --
Corey Compressor,hereswhat.org,627-702-9611,0,15,Remarketing, --
Corey Compressor,today.com,627-702-9611,0,5,Remarketing, --
Corey Compressor,viralnova.com,627-702-9611,0,5,Remarketing, --
Corey Compressor,ferrarichat.com,627-702-9611,0,5,Remarketing, --
Corey Compressor,nametests.com,627-702-9611,0,15,Remarketing, --
Corey Compressor,riverreporter.com,627-702-9611,0,7,Remarketing, --
Corey Compressor,tunein.com,627-702-9611,1,1,Remarketing, --
Corey Compressor,lunchbreakdaily.com,627-702-9611,0,9,Remarketing, --
Corey Compressor,anonymous.google,627-702-9611,0,2507,Remarketing, --
Corey Compressor,nerdreactor.com,627-702-9611,0,18,Remarketing, --
Corey Compressor,midfloridacreditunionamphitheatre.org,627-702-9611,0,8,Remarketing, --
Corey Compressor,tradingplaces.com,627-702-9611,0,8,Remarketing, --
Corey Compressor,mortepedict.com,627-702-9611,0,13,Remarketing, --
Corey Compressor,rimnam.com,627-702-9611,0,11,Remarketing, --
Corey Compressor,centurylink.net,627-702-9611,0,45,Remarketing, --
Corey Compressor,missouristatebears.com,627-702-9611,0,6,Remarketing, --
Corey Compressor,realtor.com,627-702-9611,0,53,Remarketing, --
Corey Compressor,oththukaru.com,627-702-9611,0,46,Remarketing, --
Corey Compressor,paginasamarillas.com.pa,627-702-9611,0,5,Remarketing, --
Corey Compressor,mobileapp::2-com.foxnews.android,627-702-9611,0,7,Remarketing, --
Corey Compressor,kait8.com,627-702-9611,0,5,Remarketing, --
Corey Compressor,cbsnews.com,627-702-9611,0,11,Remarketing, --
World Electric Supply,dailyentertainmentnews.com,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,honda-tech.com,427-738-4669,0,262,World Electric Supply Re Marketing, --
World Electric Supply,dose.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,buggyandbuddy.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,odometer.com,427-738-4669,0,79,World Electric Supply Re Marketing, --
World Electric Supply,sbnation.com,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,dailymediabuzz.com,427-738-4669,0,12,World Electric Supply Re Marketing, --
World Electric Supply,dispatchb2b.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,pandora.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,whitepages.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,autoevolution.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,buzzle.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,decoist.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,suntimes.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,mobileapp::1-322439990,427-738-4669,2,3,World Electric Supply Re Marketing, --
World Electric Supply,hereswhat.org,427-738-4669,0,27,World Electric Supply Re Marketing, --
World Electric Supply,carsforsale.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,sportsaffinity.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,squarefootage.org,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,popularcurrent.com,427-738-4669,0,24,World Electric Supply Re Marketing, --
World Electric Supply,bhg.com,427-738-4669,0,18,World Electric Supply Re Marketing, --
World Electric Supply,laxcrossword.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,boston.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,todayslifestyle.com,427-738-4669,1,18,World Electric Supply Re Marketing, --
World Electric Supply,convertnation.com,427-738-4669,0,10,World Electric Supply Re Marketing, --
World Electric Supply,westernjournalism.com,427-738-4669,0,46,World Electric Supply Re Marketing, --
World Electric Supply,cnbc.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,rarefloweringtrees.com,427-738-4669,1,9,World Electric Supply Re Marketing, --
World Electric Supply,hairandmakeupideas.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,8bob.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,wcvb.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,tiempo.hn,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,ford-trucks.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,verizon.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,usatoday.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,sprintpcs.com,427-738-4669,0,19,World Electric Supply Re Marketing, --
World Electric Supply,gearheads.org,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,pointafter.com,427-738-4669,0,17,World Electric Supply Re Marketing, --
World Electric Supply,agar.io,427-738-4669,3,6,World Electric Supply Re Marketing, --
World Electric Supply,nametests.com,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,wtae.com,427-738-4669,0,23,World Electric Supply Re Marketing, --
World Electric Supply,slicktraveler.com,427-738-4669,0,14,World Electric Supply Re Marketing, --
World Electric Supply,palmbeachpost.com,427-738-4669,1,14,World Electric Supply Re Marketing, --
World Electric Supply,realtor.com,427-738-4669,0,51,World Electric Supply Re Marketing, --
World Electric Supply,foxsports.com,427-738-4669,0,14,World Electric Supply Re Marketing, --
World Electric Supply,rentals.com,427-738-4669,0,9,World Electric Supply Re Marketing, --
World Electric Supply,afternoonspecial.com,427-738-4669,0,9,World Electric Supply Re Marketing, --
World Electric Supply,floridafreeandfrugal.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,mynews13.com,427-738-4669,0,21,World Electric Supply Re Marketing, --
World Electric Supply,suggest.com,427-738-4669,0,218,World Electric Supply Re Marketing, --
World Electric Supply,codeapollo.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,catalogosvirtualesonline.com,427-738-4669,1,3,World Electric Supply Re Marketing, --
World Electric Supply,wpxi.com,427-738-4669,0,11,World Electric Supply Re Marketing, --
World Electric Supply,solarthermalmagazine.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,lapatilla.com,427-738-4669,0,445,World Electric Supply Re Marketing, --
World Electric Supply,hubpages.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,reference.com,427-738-4669,0,27,World Electric Supply Re Marketing, --
World Electric Supply,theobserver.ca,427-738-4669,0,10,World Electric Supply Re Marketing, --
World Electric Supply,yibada.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,cyber-breeze.com,427-738-4669,0,46,World Electric Supply Re Marketing, --
World Electric Supply,getlocalrealestate.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,startclass.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,ba-bamail.com,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,homes.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,healthgrades.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,tunegenie.com,427-738-4669,0,21,World Electric Supply Re Marketing, --
World Electric Supply,awesomeinventions.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,urbanspoon.com,427-738-4669,1,24,World Electric Supply Re Marketing, --
World Electric Supply,military.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,911surfreport.com,427-738-4669,0,41,World Electric Supply Re Marketing, --
World Electric Supply,roadnow.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,lowellsun.com,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,nba.com,427-738-4669,0,10,World Electric Supply Re Marketing, --
World Electric Supply,hdwallpapers.im,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,biography.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,yachtworld.com,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,seventeen.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,allmusic.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,csfvideos.com,427-738-4669,1,9,World Electric Supply Re Marketing, --
World Electric Supply,viralworld.net,427-738-4669,1,18,World Electric Supply Re Marketing, --
World Electric Supply,curatedquotes.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,about.com,427-738-4669,2,31,World Electric Supply Re Marketing, --
World Electric Supply,forbes.com,427-738-4669,3,50,World Electric Supply Re Marketing, --
World Electric Supply,marthastewart.com,427-738-4669,0,59,World Electric Supply Re Marketing, --
World Electric Supply,guialocal.com.hn,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,petbreeds.com,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,elduro.net,427-738-4669,0,36,World Electric Supply Re Marketing, --
World Electric Supply,daringgourmet.com,427-738-4669,0,16,World Electric Supply Re Marketing, --
World Electric Supply,thetrendingstories.com,427-738-4669,0,46,World Electric Supply Re Marketing, --
World Electric Supply,kijiji.ca,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,orbitz.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,ejelta.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,ehow.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,freeasestudyguides.com,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,easybib.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,familyfriendpoems.com,427-738-4669,0,9,World Electric Supply Re Marketing, --
World Electric Supply,myfoxchicago.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,usnews.com,427-738-4669,0,18,World Electric Supply Re Marketing, --
World Electric Supply,5gig.com,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,proxibid.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,telegraphtoday.com,427-738-4669,0,13,World Electric Supply Re Marketing, --
World Electric Supply,wikia.com,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,livesoccertv.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,triblive.com,427-738-4669,0,25,World Electric Supply Re Marketing, --
World Electric Supply,calculator.net,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,laprensa.hn,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,themostimportantnews.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,masslive.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,caribbean360.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,12tomatoes.com,427-738-4669,0,9,World Electric Supply Re Marketing, --
World Electric Supply,trending.report,427-738-4669,0,31,World Electric Supply Re Marketing, --
World Electric Supply,historyinorbit.com,427-738-4669,0,15,World Electric Supply Re Marketing, --
World Electric Supply,merchantcircle.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,dailyrotohelp.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,weather.com,427-738-4669,0,59,World Electric Supply Re Marketing, --
World Electric Supply,bulletindailynews.com,427-738-4669,1,20,World Electric Supply Re Marketing, --
World Electric Supply,conservativetribune.com,427-738-4669,0,14,World Electric Supply Re Marketing, --
World Electric Supply,pch.com,427-738-4669,0,10,World Electric Supply Re Marketing, --
World Electric Supply,cbslocal.com,427-738-4669,1,13,World Electric Supply Re Marketing, --
World Electric Supply,contractortalk.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,accu.fm,427-738-4669,0,19,World Electric Supply Re Marketing, --
World Electric Supply,thestandardrecord.com,427-738-4669,0,12,World Electric Supply Re Marketing, --
World Electric Supply,ebay.com,427-738-4669,0,10,World Electric Supply Re Marketing, --
World Electric Supply,flipline.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,rhymezone.com,427-738-4669,0,9,World Electric Supply Re Marketing, --
World Electric Supply,slavetothewave.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,salon.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,mapmuse.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,thelibertarianrepublic.com,427-738-4669,0,9,World Electric Supply Re Marketing, --
World Electric Supply,biblestudytools.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,telecatracha.com,427-738-4669,0,14,World Electric Supply Re Marketing, --
World Electric Supply,cooks.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,damndelicious.net,427-738-4669,1,10,World Electric Supply Re Marketing, --
World Electric Supply,perfil.com,427-738-4669,0,27,World Electric Supply Re Marketing, --
World Electric Supply,study-body-language.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,elnuevodiario.com.ni,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,rumorfix.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,smartwiki.org,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,expedia.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,lifebuzz.com,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,gleems.com,427-738-4669,0,15,World Electric Supply Re Marketing, --
World Electric Supply,citypaper.net,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,glassdoor.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,diycozyhome.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,hotnewhiphop.com,427-738-4669,0,11,World Electric Supply Re Marketing, --
World Electric Supply,knowing-jesus.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,thrivingceleb.com,427-738-4669,0,9,World Electric Supply Re Marketing, --
World Electric Supply,que.es,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,fortlauderdaleonthecheap.com,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,frontpagemag.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,rciauctions.com,427-738-4669,0,12,World Electric Supply Re Marketing, --
World Electric Supply,architecturaldesigns.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,livestrong.com,427-738-4669,1,1,World Electric Supply Re Marketing, --
World Electric Supply,minq.com,427-738-4669,1,22,World Electric Supply Re Marketing, --
World Electric Supply,swetbc.info,427-738-4669,2,6,World Electric Supply Re Marketing, --
World Electric Supply,thisiswhyimbroke.com,427-738-4669,1,58,World Electric Supply Re Marketing, --
World Electric Supply,caloriecount.com,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,tabelog.us,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,aroundme.com,427-738-4669,0,33,World Electric Supply Re Marketing, --
World Electric Supply,anonymous.google,427-738-4669,0,533,World Electric Supply Re Marketing, --
World Electric Supply,hgtv.com,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,mobileapp::1-291191689,427-738-4669,0,8,World Electric Supply Re Marketing, --
World Electric Supply,allacronyms.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,amfibi.company,427-738-4669,0,7,World Electric Supply Re Marketing, --
World Electric Supply,mobileapp::1-907405413,427-738-4669,0,6,World Electric Supply Re Marketing, --
World Electric Supply,answers.com,427-738-4669,3,658,World Electric Supply Re Marketing, --
World Electric Supply,chicagotribune.com,427-738-4669,0,24,World Electric Supply Re Marketing, --
World Electric Supply,nasdaq.com,427-738-4669,0,11,World Electric Supply Re Marketing, --
World Electric Supply,aquariumadvice.com,427-738-4669,1,2,World Electric Supply Re Marketing, --
World Electric Supply,townhall.com,427-738-4669,0,222,World Electric Supply Re Marketing, --
World Electric Supply,udderlypettable.com,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,bigscreen.com,427-738-4669,0,22,World Electric Supply Re Marketing, --
World Electric Supply,homewyse.com,427-738-4669,0,15,World Electric Supply Re Marketing, --
World Electric Supply,orlandosentinel.com,427-738-4669,1,8,World Electric Supply Re Marketing, --
World Electric Supply,futebolinterior.com.br,427-738-4669,0,5,World Electric Supply Re Marketing, --
World Electric Supply,clipd.com,427-738-4669,0,87,World Electric Supply Re Marketing, --
World Electric Supply,gm-trucks.com,427-738-4669,0,20,World Electric Supply Re Marketing, --
World Electric Supply,accuweather.com,427-738-4669,0,49,World Electric Supply Re Marketing, --
World Electric Supply,mentertained.com,427-738-4669,0,15,World Electric Supply Re Marketing, --
World Electric Supply,youtube.com,427-738-4669,0,26,World Electric Supply Re Marketing, --
